fix_item,fix_time,parcode,trial
0,200.0,1,660
1,270.0,1,660
0,70.0,1,660
2,370.0,1,660
0,60.0,1,660
1,380.0,1,660
0,80.0,1,660
2,350.0,1,660
0,210.0,1,660
1,300.0,1,660
0,70.0,1,660
2,380.0,1,660
0,60.0,1,660
1,400.0,1,660
0,120.0,1,661
2,140.0,1,661
0,90.0,1,661
1,460.0,1,661
0,350.0,1,662
2,510.0,1,662
0,60.0,1,662
1,890.0,1,662
0,80.0,1,662
2,920.0,1,662
0,70.0,1,662
1,500.0,1,662
0,70.0,1,662
2,540.0,1,662
0,90.0,1,662
1,510.0,1,662
0,60.0,1,662
2,560.0,1,662
0,260.0,1,663
1,470.0,1,663
0,130.0,1,663
2,500.0,1,663
0,50.0,1,663
1,50.0,1,663
0,250.0,1,664
1,220.0,1,664
0,80.0,1,664
2,220.0,1,664
0,90.0,1,664
1,600.0,1,664
0,580.0,1,664
0,240.0,1,665
1,300.0,1,665
0,70.0,1,665
2,550.0,1,665
0,250.0,1,666
1,190.0,1,666
0,70.0,1,666
2,290.0,1,666
0,200.0,1,667
1,230.0,1,667
0,60.0,1,667
2,870.0,1,667
0,240.0,1,668
2,290.0,1,668
0,70.0,1,668
1,480.0,1,668
0,70.0,1,668
2,260.0,1,668
0,60.0,1,668
1,450.0,1,668
0,260.0,1,668
2,800.0,1,668
0,370.0,1,668
1,240.0,1,668
0,70.0,1,668
2,470.0,1,668
0,140.0,1,668
1,350.0,1,668
0,70.0,1,668
2,650.0,1,668
0,220.0,1,669
1,190.0,1,669
0,150.0,1,669
2,590.0,1,669
0,80.0,1,669
1,750.0,1,669
0,90.0,1,669
2,450.0,1,669
0,80.0,1,669
1,1890.0,1,669
0,70.0,1,669
2,600.0,1,669
0,130.0,1,669
1,180.0,1,669
0,320.0,1,670
2,350.0,1,670
0,80.0,1,670
1,380.0,1,670
0,80.0,1,670
2,160.0,1,670
0,190.0,1,671
1,320.0,1,671
0,70.0,1,671
2,420.0,1,671
0,80.0,1,671
1,230.0,1,671
0,70.0,1,671
2,880.0,1,671
0,260.0,1,672
1,270.0,1,672
0,70.0,1,672
2,220.0,1,672
0,80.0,1,672
1,310.0,1,672
0,70.0,1,672
2,410.0,1,672
0,250.0,1,673
2,230.0,1,673
0,330.0,1,673
1,630.0,1,673
0,200.0,1,674
1,260.0,1,674
0,70.0,1,674
2,380.0,1,674
0,180.0,1,675
1,260.0,1,675
0,40.0,1,675
0,250.0,1,676
2,150.0,1,676
0,70.0,1,676
1,190.0,1,676
0,50.0,1,676
2,400.0,1,676
0,90.0,1,676
1,1530.0,1,676
0,90.0,1,676
2,730.0,1,676
0,80.0,1,676
1,310.0,1,676
0,90.0,1,676
2,950.0,1,676
0,60.0,1,676
1,1020.0,1,676
0,60.0,1,676
2,620.0,1,676
0,600.0,1,677
1,260.0,1,677
0,80.0,1,677
2,750.0,1,677
0,650.0,1,678
2,740.0,1,678
0,70.0,1,678
1,440.0,1,678
0,60.0,1,678
2,940.0,1,678
0,80.0,1,678
1,130.0,1,678
0,280.0,1,679
1,210.0,1,679
0,70.0,1,679
2,500.0,1,679
0,250.0,1,680
1,230.0,1,680
0,80.0,1,680
2,590.0,1,680
0,70.0,1,680
1,480.0,1,680
0,70.0,1,680
2,90.0,1,680
0,60.0,1,680
1,1010.0,1,680
0,80.0,1,680
2,960.0,1,680
0,200.0,1,680
1,400.0,1,680
0,70.0,1,680
2,520.0,1,680
0,90.0,1,680
1,730.0,1,680
0,70.0,1,680
2,30.0,1,680
0,230.0,1,681
2,270.0,1,681
0,100.0,1,681
1,500.0,1,681
0,60.0,1,681
2,210.0,1,681
0,80.0,1,681
1,130.0,1,681
0,90.0,1,681
2,730.0,1,681
0,200.0,1,682
1,350.0,1,682
0,80.0,1,682
2,1020.0,1,682
0,70.0,1,682
1,230.0,1,682
0,200.0,1,683
1,210.0,1,683
0,90.0,1,683
2,370.0,1,683
0,60.0,1,683
1,770.0,1,683
0,230.0,1,684
1,310.0,1,684
0,70.0,1,684
2,330.0,1,684
0,80.0,1,684
1,610.0,1,684
0,380.0,1,684
2,430.0,1,684
0,190.0,1,684
1,400.0,1,684
0,70.0,1,684
2,880.0,1,684
0,80.0,1,684
1,550.0,1,684
0,80.0,1,684
2,20.0,1,684
0,240.0,1,685
1,320.0,1,685
0,70.0,1,685
2,520.0,1,685
0,70.0,1,685
1,60.0,1,685
0,470.0,1,686
2,180.0,1,686
0,80.0,1,686
1,1720.0,1,686
0,80.0,1,686
2,180.0,1,686
0,190.0,1,687
1,230.0,1,687
0,90.0,1,687
2,210.0,1,687
0,70.0,1,687
1,770.0,1,687
0,80.0,1,687
2,1550.0,1,687
0,80.0,1,687
1,740.0,1,687
0,60.0,1,687
2,330.0,1,687
0,70.0,1,687
1,350.0,1,687
0,80.0,1,687
2,350.0,1,687
0,60.0,1,687
1,510.0,1,687
0,90.0,1,687
2,500.0,1,687
0,80.0,1,687
1,680.0,1,687
0,120.0,1,687
2,1030.0,1,687
0,70.0,1,687
1,940.0,1,687
0,80.0,1,687
2,1670.0,1,687
0,70.0,1,687
1,110.0,1,687
0,70.0,1,687
2,1740.0,1,687
0,70.0,1,687
1,700.0,1,687
0,80.0,1,687
2,550.0,1,687
0,140.0,1,687
1,550.0,1,687
0,90.0,1,687
2,990.0,1,687
0,70.0,1,687
1,2660.0,1,687
0,50.0,1,687
2,550.0,1,687
0,70.0,1,687
1,1170.0,1,687
0,70.0,1,687
2,2480.0,1,687
0,280.0,1,688
1,260.0,1,688
0,60.0,1,688
2,530.0,1,688
0,220.0,1,688
1,110.0,1,688
0,210.0,1,689
2,200.0,1,689
0,70.0,1,689
1,250.0,1,689
0,100.0,1,689
2,80.0,1,689
0,270.0,1,690
1,230.0,1,690
0,80.0,1,690
2,510.0,1,690
0,90.0,1,690
1,200.0,1,690
0,280.0,1,691
2,240.0,1,691
0,70.0,1,691
1,580.0,1,691
0,70.0,1,691
2,140.0,1,691
0,280.0,1,692
1,210.0,1,692
0,160.0,1,692
2,560.0,1,692
0,70.0,1,692
1,150.0,1,692
0,240.0,1,693
1,500.0,1,693
0,80.0,1,693
2,470.0,1,693
0,220.0,1,693
1,860.0,1,693
0,210.0,1,694
1,250.0,1,694
0,150.0,1,694
2,470.0,1,694
0,70.0,1,694
1,620.0,1,694
0,110.0,1,694
2,440.0,1,694
0,200.0,1,695
1,410.0,1,695
0,70.0,1,695
2,800.0,1,695
0,80.0,1,695
1,770.0,1,695
0,60.0,1,695
2,400.0,1,695
0,80.0,1,695
1,1890.0,1,695
0,60.0,1,695
2,160.0,1,695
0,200.0,1,696
1,410.0,1,696
0,90.0,1,696
2,320.0,1,696
0,80.0,1,696
1,240.0,1,696
0,240.0,1,697
1,190.0,1,697
0,60.0,1,697
2,340.0,1,697
0,70.0,1,697
1,530.0,1,697
0,230.0,1,698
2,190.0,1,698
0,70.0,1,698
1,410.0,1,698
0,80.0,1,698
2,420.0,1,698
0,60.0,1,698
1,420.0,1,698
0,90.0,1,698
2,890.0,1,698
0,250.0,1,699
1,200.0,1,699
0,70.0,1,699
2,1150.0,1,699
0,80.0,1,699
1,410.0,1,699
0,310.0,1,700
2,260.0,1,700
0,200.0,1,700
1,520.0,1,700
0,50.0,1,700
2,390.0,1,700
0,30.0,1,700
0,160.0,1,701
2,170.0,1,701
0,70.0,1,701
1,520.0,1,701
0,70.0,1,701
2,790.0,1,701
0,220.0,1,702
1,430.0,1,702
0,90.0,1,702
2,220.0,1,702
0,70.0,1,702
1,560.0,1,702
0,60.0,1,702
2,230.0,1,702
0,80.0,1,702
1,760.0,1,702
0,70.0,1,702
2,530.0,1,702
0,80.0,1,702
1,860.0,1,702
0,70.0,1,702
2,230.0,1,702
0,270.0,1,703
1,230.0,1,703
0,50.0,1,703
2,340.0,1,703
0,90.0,1,703
1,860.0,1,703
0,70.0,1,703
2,280.0,1,703
0,90.0,1,703
1,990.0,1,703
0,70.0,1,703
2,570.0,1,703
0,70.0,1,703
1,1020.0,1,703
0,80.0,1,703
2,1230.0,1,703
0,70.0,1,703
1,900.0,1,703
0,80.0,1,703
2,580.0,1,703
0,80.0,1,703
1,640.0,1,703
0,50.0,1,703
2,440.0,1,703
0,80.0,1,703
1,610.0,1,703
0,80.0,1,703
2,1140.0,1,703
0,70.0,1,703
1,490.0,1,703
0,80.0,1,703
2,600.0,1,703
0,80.0,1,703
1,1030.0,1,703
0,70.0,1,703
2,610.0,1,703
0,90.0,1,703
1,600.0,1,703
0,230.0,1,704
1,350.0,1,704
0,70.0,1,704
2,2730.0,1,704
0,70.0,1,704
1,1260.0,1,704
0,70.0,1,704
2,750.0,1,704
0,60.0,1,704
1,440.0,1,704
0,80.0,1,704
2,1350.0,1,704
0,60.0,1,704
1,810.0,1,704
0,100.0,1,704
2,320.0,1,704
0,90.0,1,704
1,1910.0,1,704
0,430.0,1,704
2,2910.0,1,704
0,80.0,1,704
1,340.0,1,704
0,70.0,1,704
2,380.0,1,704
0,70.0,1,704
1,940.0,1,704
0,70.0,1,704
2,1430.0,1,704
0,70.0,1,704
1,710.0,1,704
0,70.0,1,704
2,390.0,1,704
0,80.0,1,704
1,570.0,1,704
0,60.0,1,704
2,1510.0,1,704
0,70.0,1,704
1,320.0,1,704
0,70.0,1,704
2,1250.0,1,704
0,80.0,1,704
1,260.0,1,704
0,90.0,1,704
2,1920.0,1,704
0,80.0,1,704
1,1520.0,1,704
0,70.0,1,704
2,210.0,1,704
0,80.0,1,704
1,380.0,1,704
0,210.0,1,705
1,750.0,1,705
0,80.0,1,705
2,610.0,1,705
0,80.0,1,705
1,1180.0,1,705
0,80.0,1,705
2,90.0,1,705
0,280.0,1,706
2,260.0,1,706
0,420.0,1,706
1,310.0,1,706
0,90.0,1,706
2,410.0,1,706
0,70.0,1,706
1,890.0,1,706
0,90.0,1,706
2,700.0,1,706
0,80.0,1,706
1,780.0,1,706
0,70.0,1,706
2,50.0,1,706
0,300.0,1,707
1,220.0,1,707
0,270.0,1,707
2,260.0,1,707
0,80.0,1,707
1,620.0,1,707
0,260.0,1,708
2,150.0,1,708
0,70.0,1,708
1,720.0,1,708
0,230.0,1,709
1,160.0,1,709
0,170.0,1,709
2,770.0,1,709
0,190.0,1,710
1,120.0,1,710
0,50.0,1,710
2,430.0,1,710
0,70.0,1,710
1,560.0,1,710
0,100.0,1,710
2,140.0,1,710
0,340.0,1,711
1,190.0,1,711
0,90.0,1,711
2,600.0,1,711
0,70.0,1,711
1,100.0,1,711
0,80.0,1,711
2,440.0,1,711
0,240.0,1,712
2,400.0,1,712
0,90.0,1,712
1,490.0,1,712
0,90.0,1,712
2,500.0,1,712
0,70.0,1,712
1,1240.0,1,712
0,90.0,1,712
2,130.0,1,712
0,70.0,1,712
1,950.0,1,712
0,70.0,1,712
2,470.0,1,712
0,70.0,1,712
1,460.0,1,712
0,180.0,1,712
2,1290.0,1,712
0,50.0,1,712
1,1150.0,1,712
0,70.0,1,712
2,650.0,1,712
0,230.0,1,712
1,610.0,1,712
0,60.0,1,712
2,950.0,1,712
0,250.0,1,712
1,390.0,1,712
0,70.0,1,712
2,770.0,1,712
0,60.0,1,712
1,1650.0,1,712
0,60.0,1,712
2,530.0,1,712
0,70.0,1,712
1,470.0,1,712
0,60.0,1,712
2,10.0,1,712
0,310.0,1,713
1,460.0,1,713
0,80.0,1,713
2,620.0,1,713
0,80.0,1,713
1,810.0,1,713
0,230.0,1,714
2,220.0,1,714
0,70.0,1,714
1,610.0,1,714
0,70.0,1,714
2,610.0,1,714
0,80.0,1,714
1,480.0,1,714
0,60.0,1,714
2,230.0,1,714
0,250.0,1,715
2,530.0,1,715
0,250.0,1,715
1,1360.0,1,715
0,70.0,1,715
2,510.0,1,715
0,370.0,1,715
0,220.0,1,716
2,430.0,1,716
0,60.0,1,716
1,420.0,1,716
0,80.0,1,716
2,280.0,1,716
0,240.0,1,717
2,430.0,1,717
0,140.0,1,717
1,300.0,1,717
0,200.0,1,718
1,220.0,1,718
0,70.0,1,718
2,670.0,1,718
0,80.0,1,718
1,130.0,1,718
0,220.0,1,719
2,160.0,1,719
0,60.0,1,719
1,500.0,1,719
0,70.0,1,719
2,480.0,1,719
0,250.0,1,720
1,320.0,1,720
0,60.0,1,720
2,320.0,1,720
0,60.0,1,720
1,400.0,1,720
0,240.0,1,721
1,280.0,1,721
0,70.0,1,721
2,440.0,1,721
0,70.0,1,721
1,750.0,1,721
0,70.0,1,721
2,1500.0,1,721
0,70.0,1,721
1,970.0,1,721
0,70.0,1,721
2,910.0,1,721
0,150.0,1,721
1,500.0,1,721
0,80.0,1,721
2,590.0,1,721
0,230.0,1,722
2,380.0,1,722
0,220.0,1,722
1,320.0,1,722
0,70.0,1,722
2,370.0,1,722
0,80.0,1,722
1,500.0,1,722
0,80.0,1,722
2,20.0,1,722
0,220.0,1,723
1,240.0,1,723
0,80.0,1,723
2,550.0,1,723
0,80.0,1,723
1,640.0,1,723
0,210.0,1,724
2,400.0,1,724
0,80.0,1,724
1,1010.0,1,724
0,460.0,1,724
0,190.0,1,725
1,170.0,1,725
0,70.0,1,725
2,710.0,1,725
0,80.0,1,725
1,1880.0,1,725
0,140.0,1,725
2,1610.0,1,725
0,100.0,1,725
1,690.0,1,725
0,70.0,1,725
2,1870.0,1,725
0,250.0,1,725
1,1970.0,1,725
0,70.0,1,725
2,1530.0,1,725
0,210.0,1,725
1,560.0,1,725
0,90.0,1,725
2,1020.0,1,725
0,80.0,1,725
1,870.0,1,725
0,70.0,1,725
2,590.0,1,725
0,160.0,1,725
1,370.0,1,725
0,80.0,1,725
2,850.0,1,725
0,60.0,1,725
1,620.0,1,725
0,80.0,1,725
2,2180.0,1,725
0,190.0,1,725
0,200.0,1,726
2,290.0,1,726
0,50.0,1,726
1,40.0,1,726
0,220.0,1,727
2,200.0,1,727
0,80.0,1,727
1,280.0,1,727
0,60.0,1,727
2,480.0,1,727
0,60.0,1,727
1,110.0,1,727
0,210.0,1,728
1,720.0,1,728
0,70.0,1,728
2,1310.0,1,728
0,70.0,1,728
1,120.0,1,728
0,280.0,1,729
1,220.0,1,729
0,80.0,1,729
2,430.0,1,729
0,160.0,1,729
1,580.0,1,729
0,70.0,1,729
2,920.0,1,729
0,90.0,1,729
1,450.0,1,729
0,70.0,1,729
2,700.0,1,729
0,60.0,1,729
1,370.0,1,729
0,70.0,1,729
2,470.0,1,729
0,190.0,1,729
1,20.0,1,729
0,250.0,1,730
1,310.0,1,730
0,70.0,1,730
2,300.0,1,730
0,60.0,1,730
1,370.0,1,730
0,70.0,1,730
2,930.0,1,730
0,170.0,1,730
1,660.0,1,730
0,250.0,1,731
2,190.0,1,731
0,80.0,1,731
1,510.0,1,731
0,100.0,1,731
2,690.0,1,731
0,70.0,1,731
1,590.0,1,731
0,70.0,1,731
2,450.0,1,731
0,80.0,1,731
1,1260.0,1,731
0,90.0,1,731
2,1430.0,1,731
0,240.0,1,732
2,250.0,1,732
0,90.0,1,732
1,550.0,1,732
0,210.0,1,733
2,410.0,1,733
0,50.0,1,733
1,200.0,1,733
0,210.0,1,734
2,230.0,1,734
0,60.0,1,734
1,330.0,1,734
0,60.0,1,734
2,420.0,1,734
0,240.0,1,735
2,130.0,1,735
0,60.0,1,735
1,640.0,1,735
0,220.0,1,736
1,190.0,1,736
0,80.0,1,736
2,450.0,1,736
0,80.0,1,736
1,180.0,1,736
0,270.0,1,737
1,300.0,1,737
0,130.0,1,737
2,190.0,1,737
0,230.0,1,738
2,220.0,1,738
0,80.0,1,738
1,470.0,1,738
0,60.0,1,738
2,320.0,1,738
0,70.0,1,738
1,280.0,1,738
0,90.0,1,738
2,790.0,1,738
0,240.0,1,739
2,480.0,1,739
0,250.0,1,739
1,420.0,1,739
0,60.0,1,739
2,150.0,1,739
0,220.0,1,740
2,240.0,1,740
0,90.0,1,740
1,280.0,1,740
0,70.0,1,740
2,510.0,1,740
0,80.0,1,740
1,750.0,1,740
0,50.0,1,740
0,330.0,1,741
1,230.0,1,741
0,80.0,1,741
2,180.0,1,741
0,70.0,1,741
1,1170.0,1,741
0,160.0,1,741
2,610.0,1,741
0,90.0,1,741
1,1560.0,1,741
0,220.0,1,742
1,220.0,1,742
0,80.0,1,742
2,360.0,1,742
0,80.0,1,742
1,290.0,1,742
0,230.0,1,743
1,380.0,1,743
0,240.0,1,744
1,160.0,1,744
0,70.0,1,744
2,430.0,1,744
0,50.0,1,744
1,170.0,1,744
0,60.0,1,744
2,500.0,1,744
0,70.0,1,744
1,490.0,1,744
0,70.0,1,744
2,850.0,1,744
0,210.0,1,745
1,250.0,1,745
0,90.0,1,745
2,450.0,1,745
0,310.0,1,745
1,600.0,1,745
0,60.0,1,745
2,750.0,1,745
0,180.0,1,746
1,130.0,1,746
0,60.0,1,746
2,530.0,1,746
0,90.0,1,746
1,610.0,1,746
0,70.0,1,746
2,560.0,1,746
0,70.0,1,746
1,310.0,1,746
0,80.0,1,746
2,360.0,1,746
0,330.0,1,747
1,400.0,1,747
0,80.0,1,747
2,290.0,1,747
0,80.0,1,747
1,820.0,1,747
0,380.0,1,748
1,280.0,1,748
0,70.0,1,748
2,1590.0,1,748
0,80.0,1,748
1,740.0,1,748
0,60.0,1,748
2,380.0,1,748
0,250.0,1,748
1,320.0,1,748
0,90.0,1,748
2,630.0,1,748
0,80.0,1,748
1,120.0,1,748
0,80.0,1,748
2,1290.0,1,748
0,80.0,1,748
1,390.0,1,748
0,90.0,1,748
2,1090.0,1,748
0,240.0,1,749
1,160.0,1,749
0,90.0,1,749
2,440.0,1,749
0,80.0,1,749
1,730.0,1,749
0,90.0,1,749
2,880.0,1,749
0,210.0,1,750
1,190.0,1,750
0,80.0,1,750
2,470.0,1,750
0,120.0,1,750
1,280.0,1,750
0,270.0,1,751
2,460.0,1,751
0,290.0,1,751
1,420.0,1,751
0,70.0,1,751
2,540.0,1,751
0,320.0,1,752
1,230.0,1,752
0,70.0,1,752
2,240.0,1,752
0,210.0,1,753
2,150.0,1,753
0,80.0,1,753
1,420.0,1,753
0,60.0,1,753
2,50.0,1,753
0,340.0,1,754
1,310.0,1,754
0,90.0,1,754
2,340.0,1,754
0,60.0,1,754
1,510.0,1,754
0,240.0,1,755
2,250.0,1,755
0,70.0,1,755
1,370.0,1,755
0,70.0,1,755
2,460.0,1,755
0,310.0,1,755
1,2050.0,1,755
0,60.0,1,755
2,1270.0,1,755
0,220.0,1,756
1,190.0,1,756
0,60.0,1,756
2,420.0,1,756
0,270.0,1,757
2,310.0,1,757
0,70.0,1,757
1,400.0,1,757
0,70.0,1,757
2,400.0,1,757
0,240.0,1,758
2,350.0,1,758
0,50.0,1,758
1,160.0,1,758
0,250.0,1,759
1,180.0,1,759
0,70.0,1,759
2,590.0,1,759
0,70.0,1,759
1,320.0,1,759
0,260.0,1,760
1,370.0,1,760
0,60.0,1,760
2,330.0,1,760
0,80.0,1,760
1,1140.0,1,760
0,210.0,1,761
2,160.0,1,761
0,50.0,1,761
1,930.0,1,761
0,70.0,1,761
2,50.0,1,761
0,240.0,1,762
2,230.0,1,762
0,60.0,1,762
1,520.0,1,762
0,250.0,1,763
1,310.0,1,763
0,100.0,1,763
2,240.0,1,763
0,220.0,1,764
2,280.0,1,764
0,70.0,1,764
1,290.0,1,764
0,90.0,1,764
2,560.0,1,764
0,90.0,1,764
1,1310.0,1,764
0,180.0,1,765
2,220.0,1,765
0,80.0,1,765
1,610.0,1,765
0,70.0,1,765
2,1000.0,1,765
0,90.0,1,765
1,720.0,1,765
0,90.0,1,765
2,450.0,1,765
0,60.0,1,765
1,830.0,1,765
0,80.0,1,765
2,490.0,1,765
0,70.0,1,765
1,630.0,1,765
0,70.0,1,765
2,610.0,1,765
0,70.0,1,765
1,810.0,1,765
0,70.0,1,765
2,1080.0,1,765
0,70.0,1,765
1,1820.0,1,765
0,80.0,1,765
2,650.0,1,765
0,60.0,1,765
1,1180.0,1,765
0,50.0,1,765
2,380.0,1,765
0,70.0,1,765
1,520.0,1,765
0,40.0,1,765
0,270.0,1,766
1,390.0,1,766
0,10.0,1,766
0,220.0,1,767
1,330.0,1,767
0,70.0,1,767
2,680.0,1,767
0,90.0,1,767
1,1810.0,1,767
0,310.0,1,768
1,220.0,1,768
0,90.0,1,768
2,230.0,1,768
0,70.0,1,768
1,160.0,1,768
0,220.0,1,769
2,310.0,1,769
0,70.0,1,769
1,440.0,1,769
0,210.0,1,770
1,210.0,1,770
0,70.0,1,770
2,690.0,1,770
0,90.0,1,770
1,170.0,1,770
0,230.0,1,771
1,270.0,1,771
0,60.0,1,771
2,590.0,1,771
0,70.0,1,771
1,610.0,1,771
0,70.0,1,771
2,950.0,1,771
0,50.0,1,771
1,930.0,1,771
0,70.0,1,771
2,410.0,1,771
0,80.0,1,771
1,2500.0,1,771
0,80.0,1,771
2,860.0,1,771
0,60.0,1,771
1,920.0,1,771
0,80.0,1,771
2,1280.0,1,771
0,90.0,1,771
1,830.0,1,771
0,70.0,1,771
2,1630.0,1,771
0,70.0,1,771
1,2570.0,1,771
0,90.0,1,771
2,790.0,1,771
0,80.0,1,771
1,880.0,1,771
0,80.0,1,771
2,960.0,1,771
0,80.0,1,771
1,460.0,1,771
0,90.0,1,771
2,650.0,1,771
0,90.0,1,771
1,660.0,1,771
0,90.0,1,771
2,770.0,1,771
0,60.0,1,771
1,370.0,1,771
0,70.0,1,771
2,610.0,1,771
0,80.0,1,771
1,470.0,1,771
0,100.0,1,771
2,610.0,1,771
0,110.0,1,771
1,550.0,1,771
0,190.0,1,771
2,560.0,1,771
0,70.0,1,771
1,1630.0,1,771
0,70.0,1,771
2,550.0,1,771
0,90.0,1,771
1,940.0,1,771
0,110.0,1,771
2,660.0,1,771
0,70.0,1,771
1,820.0,1,771
0,70.0,1,771
2,510.0,1,771
0,80.0,1,771
1,210.0,1,771
0,50.0,1,771
2,770.0,1,771
0,70.0,1,771
1,1140.0,1,771
0,240.0,1,771
2,540.0,1,771
0,60.0,1,771
1,440.0,1,771
0,100.0,1,771
2,260.0,1,771
0,90.0,1,771
1,820.0,1,771
0,80.0,1,771
2,490.0,1,771
0,80.0,1,771
1,800.0,1,771
0,90.0,1,771
2,400.0,1,771
0,80.0,1,771
1,960.0,1,771
0,50.0,1,771
2,230.0,1,771
0,80.0,1,771
1,660.0,1,771
0,60.0,1,771
2,200.0,1,771
0,60.0,1,771
1,1210.0,1,771
0,90.0,1,771
2,200.0,1,771
0,220.0,1,771
1,420.0,1,771
0,90.0,1,771
2,740.0,1,771
0,90.0,1,771
1,2250.0,1,771
0,140.0,1,771
2,930.0,1,771
0,70.0,1,771
1,2440.0,1,771
0,60.0,1,771
2,830.0,1,771
0,80.0,1,771
1,460.0,1,771
0,70.0,1,771
2,590.0,1,771
0,90.0,1,771
1,540.0,1,771
0,70.0,1,771
2,1610.0,1,771
0,60.0,1,771
1,930.0,1,771
0,80.0,1,771
2,560.0,1,771
0,160.0,1,771
1,1650.0,1,771
0,170.0,1,771
2,640.0,1,771
0,80.0,1,771
1,760.0,1,771
0,80.0,1,771
2,1320.0,1,771
0,70.0,1,771
1,1180.0,1,771
0,90.0,1,771
2,770.0,1,771
0,70.0,1,771
1,1140.0,1,771
0,60.0,1,771
2,950.0,1,771
0,60.0,1,771
1,260.0,1,771
0,90.0,1,771
2,860.0,1,771
0,70.0,1,771
1,620.0,1,771
0,70.0,1,771
2,320.0,1,771
0,70.0,1,771
1,2350.0,1,771
0,70.0,1,771
2,1340.0,1,771
0,110.0,1,771
1,800.0,1,771
0,80.0,1,771
2,650.0,1,771
0,80.0,1,771
1,2340.0,1,771
0,90.0,1,771
2,1330.0,1,771
0,70.0,1,771
1,970.0,1,771
0,70.0,1,771
2,450.0,1,771
0,60.0,1,771
1,470.0,1,771
0,80.0,1,771
2,590.0,1,771
0,90.0,1,771
1,610.0,1,771
0,90.0,1,771
2,1250.0,1,771
0,90.0,1,771
1,2050.0,1,771
0,80.0,1,771
2,470.0,1,771
0,80.0,1,771
1,200.0,1,771
0,210.0,1,772
2,230.0,1,772
0,60.0,1,772
1,400.0,1,772
0,250.0,1,773
2,320.0,1,773
0,90.0,1,773
1,420.0,1,773
0,60.0,1,773
2,1870.0,1,773
0,240.0,1,773
1,2270.0,1,773
0,210.0,1,774
1,350.0,1,774
0,70.0,1,774
2,280.0,1,774
0,90.0,1,774
1,740.0,1,774
0,80.0,1,774
2,810.0,1,774
0,80.0,1,774
1,850.0,1,774
0,170.0,1,775
2,140.0,1,775
0,80.0,1,775
1,800.0,1,775
0,70.0,1,775
2,140.0,1,775
0,190.0,1,776
1,170.0,1,776
0,60.0,1,776
2,480.0,1,776
0,130.0,1,776
1,100.0,1,776
0,170.0,1,777
2,180.0,1,777
0,110.0,1,777
1,520.0,1,777
0,70.0,1,777
2,1730.0,1,777
0,80.0,1,777
1,750.0,1,777
0,510.0,1,777
2,450.0,1,777
0,50.0,1,777
1,820.0,1,777
0,80.0,1,777
2,340.0,1,777
0,80.0,1,777
1,160.0,1,777
0,190.0,1,778
1,260.0,1,778
0,60.0,1,778
2,380.0,1,778
0,210.0,1,779
1,300.0,1,779
0,80.0,1,779
2,20.0,1,779
0,250.0,1,780
2,270.0,1,780
0,70.0,1,780
1,320.0,1,780
0,70.0,1,780
2,210.0,1,780
0,250.0,1,781
1,320.0,1,781
0,70.0,1,781
2,450.0,1,781
0,140.0,1,781
1,540.0,1,781
0,90.0,1,781
2,880.0,1,781
0,180.0,1,782
1,310.0,1,782
0,60.0,1,782
2,670.0,1,782
0,220.0,1,782
1,500.0,1,782
0,220.0,1,783
2,160.0,1,783
0,60.0,1,783
1,300.0,1,783
0,360.0,1,784
1,260.0,1,784
0,70.0,1,784
2,710.0,1,784
0,80.0,1,784
1,500.0,1,784
0,60.0,1,784
0,370.0,1,785
1,240.0,1,785
0,70.0,1,785
2,1440.0,1,785
0,70.0,1,785
1,20.0,1,785
0,290.0,1,786
1,340.0,1,786
0,70.0,1,786
2,400.0,1,786
0,50.0,1,786
1,1290.0,1,786
0,70.0,1,786
2,490.0,1,786
0,60.0,1,786
1,1940.0,1,786
0,90.0,1,786
2,1510.0,1,786
0,230.0,1,787
1,750.0,1,787
0,80.0,1,787
2,80.0,1,787
0,190.0,1,788
2,540.0,1,788
0,70.0,1,788
1,260.0,1,788
0,60.0,1,788
2,320.0,1,788
0,230.0,1,789
1,190.0,1,789
0,90.0,1,789
2,170.0,1,789
0,70.0,1,789
1,190.0,1,789
0,230.0,1,790
2,190.0,1,790
0,70.0,1,790
1,520.0,1,790
0,70.0,1,790
2,830.0,1,790
0,80.0,1,790
1,370.0,1,790
0,230.0,1,791
1,290.0,1,791
0,60.0,1,791
2,540.0,1,791
0,260.0,1,791
1,370.0,1,791
0,80.0,1,791
2,120.0,1,791
0,220.0,1,792
2,160.0,1,792
0,70.0,1,792
1,2210.0,1,792
0,220.0,1,793
1,160.0,1,793
0,180.0,1,793
2,390.0,1,793
0,90.0,1,793
1,1210.0,1,793
0,80.0,1,793
2,380.0,1,793
0,90.0,1,793
1,420.0,1,793
0,80.0,1,793
2,1330.0,1,793
0,160.0,1,793
1,490.0,1,793
0,80.0,1,793
2,1320.0,1,793
0,90.0,1,793
1,980.0,1,793
0,280.0,1,793
2,520.0,1,793
0,80.0,1,793
1,460.0,1,793
0,60.0,1,793
2,750.0,1,793
0,70.0,1,793
1,760.0,1,793
0,90.0,1,793
2,1210.0,1,793
0,80.0,1,793
1,50.0,1,793
0,70.0,1,793
2,530.0,1,793
0,80.0,1,793
1,40.0,1,793
0,430.0,1,794
2,180.0,1,794
0,250.0,1,794
1,1350.0,1,794
0,90.0,1,794
2,510.0,1,794
0,240.0,1,795
2,500.0,1,795
0,90.0,1,795
1,170.0,1,795
